,H,RBI,AVG,OBP,SLG,OPS,ISO,XBH+
4461,204,85,0.32,0.352,0.52,0.871,0.199,0.1706231454005934
4462,155,82,0.282,0.365,0.489,0.854,0.207,0.1150159744408945
4463,157,71,0.281,0.347,0.434,0.781,0.152,0.0590111642743221
4464,179,79,0.283,0.356,0.451,0.807,0.168,0.0990237099023709
4465,179,114,0.305,0.37,0.562,0.932,0.257,0.0978593272171253
4466,139,100,0.274,0.363,0.516,0.878,0.242,0.1033898305084745
4467,128,40,0.267,0.329,0.373,0.702,0.106,0.0480591497227356
4468,124,82,0.249,0.371,0.498,0.869,0.249,0.0378912685337726
4469,120,76,0.26,0.332,0.524,0.856,0.264,0.0233009708737864
4470,161,68,0.308,0.361,0.438,0.799,0.13,0.0757314974182444
4471,157,71,0.249,0.327,0.453,0.78,0.204,0.0154929577464788
4472,176,72,0.285,0.331,0.396,0.727,0.112,0.1198224852071005
4473,107,100,0.227,0.356,0.537,0.893,0.31,-0.0105263157894736
4474,108,76,0.251,0.347,0.52,0.867,0.269,-0.0633663366336633
4475,165,103,0.293,0.39,0.435,0.825,0.142,0.0449775112443778
4476,174,68,0.322,0.374,0.518,0.892,0.196,0.0775716694772344
4477,152,88,0.287,0.332,0.478,0.81,0.191,0.1136363636363636
4478,162,94,0.276,0.342,0.52,0.862,0.245,0.0738461538461538
4479,125,90,0.274,0.367,0.509,0.876,0.235,0.0700757575757575
4480,154,103,0.3,0.369,0.539,0.907,0.239,0.0553633217993079
4481,135,55,0.241,0.313,0.373,0.686,0.132,-0.0399361022364217
4482,188,101,0.293,0.347,0.453,0.801,0.16,0.0857946554149085
4483,151,49,0.3,0.331,0.425,0.755,0.125,0.0766355140186915
4484,108,64,0.248,0.343,0.445,0.788,0.197,0.0497017892644135
4485,188,60,0.301,0.355,0.415,0.77,0.114,0.0937950937950937
4486,150,68,0.277,0.333,0.389,0.723,0.113,0.0577557755775577
4487,163,48,0.304,0.353,0.412,0.764,0.108,0.0664395229982964
4488,129,84,0.23,0.314,0.406,0.72,0.176,-0.086342229199372
4489,173,73,0.3,0.356,0.457,0.813,0.156,0.138801261829653
4490,156,88,0.274,0.313,0.421,0.734,0.147,0.1107491856677524
4491,183,93,0.301,0.362,0.492,0.853,0.191,0.0714285714285714
4492,151,88,0.277,0.353,0.489,0.842,0.212,0.072463768115942
4493,167,96,0.272,0.303,0.463,0.766,0.191,0.1026033690658499
4494,131,70,0.277,0.335,0.457,0.792,0.18,0.0655105973025048
4495,153,63,0.289,0.348,0.41,0.758,0.121,0.0340715502555366
4496,133,68,0.274,0.336,0.416,0.752,0.142,0.0907407407407407
4497,116,77,0.258,0.34,0.488,0.828,0.229,0.0177865612648221
4498,155,89,0.283,0.329,0.479,0.808,0.196,0.0550918196994991
4499,144,50,0.31,0.376,0.428,0.804,0.118,0.0463320463320463
4500,123,70,0.24,0.356,0.417,0.773,0.177,-0.0915032679738562
4501,148,83,0.254,0.316,0.375,0.69,0.12,-0.0465116279069767
4502,129,99,0.238,0.332,0.462,0.794,0.224,0.011164274322169
4503,164,66,0.26,0.311,0.4,0.711,0.14,0.077485380116959
4504,142,50,0.271,0.325,0.408,0.734,0.137,-0.0122591943957968
4505,126,81,0.25,0.34,0.453,0.793,0.203,0.0296167247386759
4507,184,90,0.307,0.356,0.495,0.851,0.188,0.1025641025641025
4508,169,104,0.294,0.372,0.507,0.879,0.213,0.0680786686838124
4509,148,124,0.26,0.378,0.617,0.995,0.357,0.1244509516837481
4510,189,102,0.321,0.365,0.553,0.919,0.233,0.126365054602184
4511,200,109,0.319,0.381,0.534,0.914,0.214,0.1422413793103448
4512,132,47,0.277,0.383,0.379,0.762,0.103,0.0492091388400703
4513,180,126,0.328,0.42,0.622,1.042,0.294,0.1543209876543209
4514,165,90,0.3,0.401,0.484,0.885,0.184,0.0278637770897832
4515,167,75,0.327,0.402,0.469,0.871,0.141,0.1506849315068493
4516,152,57,0.273,0.393,0.405,0.798,0.131,0.0364431486880466
4517,214,43,0.315,0.359,0.394,0.754,0.079,0.0368852459016393
4518,163,89,0.288,0.359,0.511,0.87,0.223,0.026771653543307
4519,165,70,0.282,0.313,0.431,0.744,0.149,0.0798722044728434
4520,181,41,0.293,0.345,0.4,0.745,0.107,-0.0281481481481481
4521,141,125,0.27,0.341,0.506,0.847,0.236,0.0621848739495798
4522,115,67,0.247,0.324,0.468,0.792,0.221,0.0151515151515151
4523,127,62,0.237,0.322,0.424,0.745,0.187,-0.0245901639344262
4524,129,75,0.238,0.346,0.353,0.699,0.115,0.015267175572519
4525,161,88,0.273,0.331,0.515,0.847,0.242,0.1130030959752322
4526,149,79,0.302,0.351,0.493,0.844,0.191,0.120817843866171
4527,171,111,0.312,0.393,0.584,0.977,0.272,0.0776545166402535
4528,127,46,0.25,0.319,0.368,0.687,0.118,0.0138888888888888
4529,154,108,0.256,0.365,0.481,0.846,0.225,0.0842696629213483
4530,161,88,0.284,0.334,0.457,0.791,0.173,0.079416531604538
4531,161,90,0.281,0.354,0.464,0.819,0.183,0.044891640866873
4532,133,37,0.268,0.338,0.372,0.71,0.105,0.0500894454382826
4533,127,72,0.284,0.368,0.535,0.902,0.251,0.0560928433268858
4534,166,58,0.264,0.331,0.348,0.679,0.084,0.0680851063829787
4535,140,102,0.27,0.37,0.529,0.899,0.259,0.0165016501650165
4536,179,47,0.275,0.341,0.316,0.657,0.041,0.0967302452316076
4537,187,60,0.297,0.37,0.436,0.805,0.138,0.0648801128349788
4538,186,91,0.284,0.33,0.444,0.774,0.16,0.0612813370473537
4539,165,69,0.284,0.325,0.442,0.767,0.158,0.0096618357487922
4540,136,71,0.247,0.283,0.396,0.679,0.149,0.0204778156996587
4541,146,78,0.255,0.352,0.435,0.787,0.18,0.0269865067466266
4542,146,51,0.271,0.355,0.401,0.756,0.13,0.065252854812398
4543,122,68,0.255,0.341,0.452,0.793,0.197,0.0219780219780219
4544,179,67,0.27,0.34,0.37,0.71,0.1,0.0649526387009472
4545,139,64,0.245,0.303,0.363,0.666,0.118,-0.0572337042925278
4546,189,78,0.318,0.388,0.469,0.857,0.151,0.0870206489675516
4547,108,68,0.238,0.316,0.468,0.784,0.23,-0.0509803921568627
4548,156,35,0.265,0.342,0.301,0.643,0.036,0.0148367952522255
4549,174,56,0.275,0.333,0.388,0.721,0.112,0.1007194244604316
4550,127,70,0.247,0.321,0.397,0.718,0.15,-0.0706896551724138
4551,170,112,0.298,0.333,0.493,0.826,0.195,0.1044045676998368
4552,172,75,0.279,0.313,0.407,0.721,0.128,0.0425531914893617
4553,132,84,0.274,0.361,0.459,0.82,0.185,0.0053763440860215
4554,119,47,0.254,0.324,0.35,0.675,0.096,0.0413533834586466
4555,156,35,0.259,0.34,0.306,0.646,0.047,-0.0398860398860398
4556,130,67,0.243,0.329,0.433,0.762,0.189,0.0049342105263157
4557,120,71,0.242,0.303,0.366,0.669,0.123,0.0716911764705882
4558,108,68,0.205,0.271,0.394,0.665,0.189,0.0568965517241379
4559,135,29,0.253,0.306,0.33,0.636,0.077,0.0254668930390492
4560,178,115,0.3,0.345,0.496,0.841,0.196,0.1244167962674961
4561,149,52,0.284,0.32,0.377,0.697,0.093,0.0427807486631016
4562,128,56,0.27,0.3,0.388,0.688,0.118,0.0834990059642147
4563,95,84,0.196,0.325,0.407,0.732,0.211,-0.0824742268041237
4564,119,67,0.256,0.32,0.416,0.736,0.159,-0.013671875
4565,144,78,0.259,0.288,0.405,0.692,0.146,0.0731292517006802
4566,142,58,0.239,0.27,0.339,0.609,0.099,0.0353697749196141
4567,165,81,0.271,0.336,0.417,0.753,0.146,0.0829629629629629
4568,144,76,0.248,0.312,0.415,0.727,0.167,-0.0015408320493066
4569,110,87,0.243,0.342,0.479,0.821,0.236,0.0815939278937381
4570,109,28,0.23,0.277,0.268,0.545,0.038,0.0077972709551656
4571,135,72,0.237,0.287,0.425,0.712,0.188,-0.0473083197389885
4572,129,92,0.249,0.323,0.427,0.75,0.178,-0.0017182130584192
4573,212,105,0.321,0.376,0.552,0.928,0.23,0.1420765027322404
4574,155,103,0.302,0.447,0.608,1.056,0.306,0.0961832061068702
4575,195,91,0.307,0.387,0.474,0.861,0.167,0.106703146374829
4576,158,77,0.255,0.355,0.477,0.832,0.223,0.1659751037344398
4577,153,119,0.262,0.364,0.552,0.916,0.29,0.0636758321273516
4578,197,105,0.344,0.448,0.586,1.033,0.241,0.1453488372093023
4579,185,87,0.303,0.376,0.502,0.879,0.2,0.0492753623188405
4580,158,91,0.269,0.353,0.469,0.822,0.201,0.0637982195845697
4581,118,99,0.244,0.355,0.495,0.85,0.251,0.0749128919860627
4582,213,117,0.338,0.41,0.548,0.957,0.21,0.0895104895104895
4583,131,68,0.262,0.328,0.45,0.778,0.188,0.0689655172413793
4584,144,105,0.296,0.331,0.561,0.892,0.265,0.179047619047619
4585,153,63,0.285,0.338,0.464,0.802,0.179,0.0360205831903945
4586,188,118,0.302,0.349,0.533,0.882,0.231,0.1306901615271659
4587,132,36,0.259,0.345,0.369,0.713,0.11,0.0476190476190476
4588,157,86,0.299,0.345,0.478,0.824,0.179,0.0381944444444444
4589,137,82,0.295,0.389,0.506,0.895,0.211,-0.0217785843920145
4590,142,80,0.269,0.31,0.491,0.801,0.222,0.0723104056437389
4591,146,111,0.248,0.341,0.494,0.835,0.246,0.067251461988304
4592,136,43,0.271,0.327,0.438,0.765,0.167,-0.0054347826086956
4593,165,70,0.269,0.328,0.399,0.727,0.13,0.0657894736842105
4594,145,94,0.298,0.346,0.536,0.882,0.238,0.0892193308550185
4595,164,60,0.279,0.347,0.361,0.708,0.082,0.0857142857142857
4596,201,87,0.305,0.339,0.47,0.809,0.164,0.1062322946175637
4597,136,81,0.243,0.331,0.429,0.759,0.186,-0.0390625
4598,155,59,0.279,0.322,0.421,0.743,0.142,0.0892561983471074
4599,162,96,0.309,0.398,0.554,0.953,0.246,0.1173553719008264
4600,165,92,0.273,0.332,0.46,0.792,0.187,0.0419790104947526
4601,128,75,0.277,0.347,0.478,0.825,0.201,0.0306513409961685
4602,149,48,0.29,0.369,0.413,0.782,0.123,0.0762711864406779
4603,137,46,0.288,0.366,0.375,0.74,0.086,0.0652985074626865
4604,111,80,0.258,0.373,0.459,0.833,0.202,0.0367504835589942
4605,137,85,0.26,0.374,0.449,0.822,0.188,0.0141732283464566
4606,213,106,0.338,0.38,0.474,0.854,0.136,0.0986937590711175
4607,163,105,0.3,0.388,0.517,0.906,0.217,0.056338028169014
4608,171,87,0.285,0.329,0.476,0.805,0.191,0.0381097560975609
4609,150,70,0.284,0.346,0.459,0.805,0.176,0.0445205479452054
4610,159,83,0.28,0.319,0.466,0.785,0.185,0.0129449838187702
4611,147,45,0.249,0.317,0.374,0.69,0.125,-0.0718562874251497
4612,153,48,0.306,0.378,0.422,0.8,0.116,0.0248667850799289
4613,162,61,0.297,0.355,0.388,0.743,0.092,0.0609555189456342
4614,120,98,0.246,0.332,0.477,0.81,0.232,-0.0461811722912966
4615,152,82,0.262,0.336,0.429,0.765,0.167,0.0061633281972265
4616,140,54,0.264,0.314,0.379,0.693,0.115,0.0754716981132075
4617,139,46,0.254,0.29,0.343,0.633,0.089,0.0484949832775919
4618,178,103,0.33,0.38,0.47,0.85,0.141,0.1294117647058823
4619,137,87,0.254,0.291,0.477,0.768,0.223,0.0104712041884816
4620,106,46,0.24,0.323,0.376,0.698,0.136,0.0177865612648221
4621,182,73,0.284,0.351,0.406,0.756,0.122,0.0614525139664804
4622,152,73,0.261,0.326,0.418,0.743,0.156,0.0602782071097372
4623,120,36,0.263,0.327,0.344,0.67,0.081,0.0136986301369863
4624,125,87,0.263,0.312,0.509,0.821,0.246,0.0116959064327485
4625,136,58,0.264,0.319,0.369,0.687,0.105,-0.019298245614035
4626,174,95,0.291,0.361,0.461,0.822,0.169,0.0624071322436849
4627,153,78,0.293,0.334,0.465,0.799,0.172,0.0586145648312611
4628,109,44,0.237,0.301,0.385,0.686,0.148,0.058252427184466
4629,115,44,0.23,0.296,0.337,0.633,0.106,-0.0323159784560143
4630,131,55,0.272,0.334,0.453,0.787,0.181,0.0867924528301886
4631,110,66,0.218,0.248,0.412,0.66,0.194,0.0340264650283553
4632,132,79,0.239,0.351,0.457,0.808,0.217,0.0227963525835866
4633,125,87,0.251,0.295,0.439,0.734,0.188,-0.0166051660516605
4634,120,51,0.259,0.32,0.414,0.733,0.155,0.013671875
4635,127,60,0.253,0.353,0.365,0.717,0.112,-0.0341880341880341
4636,130,72,0.251,0.321,0.375,0.696,0.124,0.0239316239316239
4637,118,86,0.221,0.323,0.483,0.806,0.262,-0.0758064516129032
4638,184,47,0.272,0.31,0.335,0.645,0.064,0.0568654646324549
4639,129,56,0.255,0.289,0.405,0.694,0.15,0.0148423005565862
4640,139,72,0.246,0.294,0.383,0.677,0.137,0.0098684210526315
4641,163,63,0.29,0.317,0.416,0.733,0.126,0.0813559322033898
4642,178,50,0.279,0.329,0.327,0.657,0.049,0.0872011251758087
4643,122,44,0.227,0.265,0.348,0.613,0.121,0.0578947368421052
4644,107,62,0.224,0.253,0.388,0.641,0.164,-0.0927021696252465
4645,182,83,0.326,0.399,0.564,0.963,0.238,0.0860719874804381
4647,196,94,0.313,0.379,0.55,0.929,0.238,0.1305595408895265
4648,194,102,0.321,0.359,0.561,0.921,0.24,0.128440366972477
4649,151,74,0.27,0.377,0.471,0.848,0.202,0.0763473053892215
4650,163,66,0.3,0.377,0.479,0.856,0.179,0.0388978930307941
4651,182,108,0.313,0.412,0.528,0.94,0.215,0.0913043478260869
4652,189,72,0.294,0.368,0.455,0.822,0.16,0.0319001386962552
4653,160,128,0.285,0.354,0.577,0.93,0.292,0.0267295597484276
4654,167,92,0.313,0.365,0.451,0.817,0.139,-0.0188356164383561
4655,152,110,0.28,0.384,0.557,0.941,0.277,0.1009316770186335
4656,174,85,0.319,0.416,0.446,0.861,0.127,0.0592823712948517
4657,131,83,0.249,0.329,0.435,0.764,0.186,0.0101180438448566
4658,186,82,0.287,0.334,0.505,0.839,0.218,0.073170731707317
4659,163,65,0.29,0.347,0.449,0.797,0.16,0.1252006420545746
4660,142,82,0.292,0.356,0.505,0.861,0.214,0.0388888888888888
4661,184,91,0.304,0.334,0.516,0.85,0.212,0.1109375
4662,138,106,0.232,0.319,0.492,0.811,0.26,-0.0409356725146198
4663,154,86,0.259,0.316,0.423,0.738,0.163,0.0122887864823348
4664,135,110,0.26,0.366,0.524,0.89,0.264,0.016260162601626
4665,148,85,0.242,0.305,0.463,0.768,0.221,0.0
4666,180,62,0.286,0.349,0.378,0.727,0.092,0.0450070323488045
4667,146,93,0.272,0.364,0.473,0.837,0.201,-0.0096153846153846
4668,150,45,0.29,0.324,0.416,0.74,0.126,0.0902527075812274
4669,139,61,0.304,0.38,0.479,0.859,0.175,0.072936660268714
4670,141,78,0.246,0.298,0.454,0.752,0.208,-0.0473933649289099
4671,152,76,0.257,0.335,0.379,0.714,0.122,0.025297619047619
4672,173,105,0.285,0.343,0.516,0.859,0.231,0.1328358208955224
4673,133,77,0.278,0.326,0.501,0.827,0.223,0.075
4674,216,58,0.316,0.362,0.429,0.791,0.113,0.0756756756756756
4675,169,67,0.283,0.373,0.441,0.815,0.159,-0.0014577259475218
4676,146,41,0.283,0.342,0.395,0.738,0.112,0.0968309859154929
4677,136,73,0.242,0.296,0.412,0.708,0.171,0.0
4678,124,47,0.246,0.314,0.388,0.702,0.143,0.0071047957371225
4679,115,53,0.252,0.331,0.361,0.692,0.109,0.05
4680,168,72,0.256,0.326,0.423,0.749,0.166,0.1108071135430916
4681,146,95,0.268,0.317,0.491,0.808,0.222,-0.0563139931740614
4682,192,107,0.313,0.373,0.51,0.882,0.197,0.0338733431516936
4683,113,84,0.251,0.332,0.475,0.807,0.224,0.0667938931297709
4684,127,81,0.267,0.326,0.481,0.807,0.214,-0.0037878787878787
4685,159,60,0.288,0.348,0.402,0.75,0.114,0.0886699507389162
4686,177,52,0.293,0.331,0.39,0.721,0.098,0.015432098765432
4687,126,57,0.272,0.353,0.43,0.783,0.158,-0.0113421550094517
4688,150,68,0.27,0.338,0.423,0.762,0.153,0.0373376623376623
4689,147,50,0.281,0.349,0.41,0.76,0.13,0.0273504273504273
4690,118,46,0.259,0.325,0.418,0.742,0.158,0.09251968503937
4691,125,57,0.247,0.306,0.432,0.738,0.185,-0.0144665461121157
4692,158,68,0.238,0.282,0.389,0.671,0.151,0.0462833099579242
4693,158,67,0.287,0.325,0.4,0.725,0.113,-0.0252525252525252
4694,159,75,0.298,0.371,0.486,0.857,0.188,0.0518394648829431
4695,110,96,0.204,0.333,0.468,0.8,0.263,-0.1155624036979969
4696,150,32,0.294,0.333,0.342,0.675,0.049,0.0632911392405063
4697,137,50,0.226,0.294,0.328,0.622,0.102,-0.0059880239520958
4698,127,63,0.239,0.305,0.384,0.689,0.145,0.0017094017094017
4699,157,73,0.265,0.287,0.364,0.651,0.099,0.0305958132045088
4700,135,48,0.273,0.324,0.405,0.729,0.132,0.0503731343283582
4701,139,85,0.27,0.326,0.501,0.827,0.231,-0.0729537366548042
4702,126,40,0.268,0.343,0.317,0.66,0.049,0.037243947858473
4703,132,73,0.273,0.32,0.467,0.787,0.194,-0.0114942528735632
4704,128,60,0.25,0.282,0.381,0.663,0.131,0.0384615384615384
4705,141,51,0.253,0.3,0.344,0.644,0.091,0.0328947368421052
4706,126,75,0.223,0.289,0.4,0.689,0.177,-0.04
4707,152,90,0.26,0.319,0.46,0.779,0.2,0.0233644859813084
4708,123,60,0.234,0.296,0.371,0.668,0.137,0.0223367697594501
4709,129,78,0.255,0.3,0.444,0.744,0.188,-0.0220994475138121
4710,114,55,0.225,0.313,0.365,0.678,0.14,-0.1049913941480206
4711,101,69,0.221,0.335,0.429,0.763,0.208,-0.0836431226765799
4712,98,61,0.197,0.33,0.354,0.684,0.157,-0.12
4713,135,77,0.267,0.333,0.44,0.773,0.172,0.0140350877192982
4714,128,76,0.252,0.365,0.42,0.785,0.168,0.0295566502463054
4715,98,20,0.221,0.305,0.304,0.609,0.083,0.0176125244618395
4716,113,54,0.24,0.286,0.372,0.659,0.132,-0.0318091451292246
4717,105,51,0.217,0.29,0.364,0.654,0.147,-0.0542056074766355
4718,153,74,0.267,0.296,0.411,0.707,0.145,-0.0197368421052631
4719,132,49,0.235,0.287,0.378,0.665,0.143,-0.0265339966832504
4720,133,75,0.275,0.32,0.461,0.781,0.186,0.0208333333333333
4721,124,60,0.232,0.304,0.359,0.663,0.127,0.0133779264214046
4722,134,62,0.26,0.298,0.386,0.685,0.126,-0.0325497287522604
4723,169,67,0.277,0.312,0.37,0.682,0.093,0.0721966205837173
4724,190,97,0.323,0.432,0.557,0.988,0.234,0.0670391061452514
4726,174,93,0.301,0.384,0.499,0.883,0.199,0.0643712574850299
4727,167,138,0.286,0.37,0.634,1.004,0.348,0.0
4728,190,107,0.314,0.383,0.516,0.899,0.202,0.0939794419970631
4729,165,88,0.269,0.343,0.498,0.842,0.23,0.0043290043290043
4730,144,47,0.324,0.404,0.476,0.88,0.153,0.0374015748031496
4731,160,84,0.284,0.366,0.452,0.818,0.168,0.0
4732,189,71,0.283,0.314,0.432,0.746,0.148,0.0605633802816901
4733,199,92,0.315,0.371,0.509,0.88,0.193,0.1043478260869565
4734,186,108,0.285,0.318,0.493,0.811,0.208,0.0478955007256894
4735,193,84,0.301,0.372,0.415,0.787,0.114,0.0953038674033149
4736,140,61,0.294,0.351,0.451,0.801,0.157,0.093984962406015
4737,172,53,0.298,0.355,0.426,0.781,0.128,0.0754716981132075
4738,168,81,0.265,0.327,0.422,0.749,0.156,0.0028571428571428
4739,160,69,0.26,0.338,0.426,0.764,0.166,0.018705035971223
4740,168,71,0.275,0.354,0.402,0.756,0.127,0.0530085959885386
4741,117,73,0.259,0.358,0.498,0.856,0.239,0.0946969696969697
4742,144,104,0.272,0.37,0.534,0.904,0.262,0.1513687600644122
4743,134,66,0.261,0.335,0.444,0.779,0.183,0.1284246575342466
4744,145,79,0.292,0.323,0.433,0.757,0.141,0.0494296577946768
4745,160,103,0.309,0.395,0.564,0.959,0.255,0.11
4746,129,92,0.259,0.36,0.482,0.842,0.223,-0.0778546712802768
4747,175,75,0.29,0.344,0.446,0.791,0.156,0.0770392749244713
4748,147,52,0.273,0.344,0.416,0.759,0.143,0.0082101806239737
4749,150,49,0.272,0.337,0.417,0.754,0.145,0.0309446254071661
4750,158,76,0.263,0.306,0.433,0.738,0.17,0.0698757763975155
4751,188,79,0.302,0.353,0.448,0.801,0.146,0.0588235294117647
4752,133,54,0.252,0.334,0.414,0.748,0.161,0.0299003322259136
4753,184,84,0.304,0.334,0.465,0.8,0.162,0.0552147239263803
4754,130,56,0.256,0.332,0.366,0.698,0.11,0.0432525951557093
4755,136,66,0.244,0.312,0.414,0.726,0.17,0.0112359550561797
4756,119,49,0.26,0.313,0.385,0.698,0.125,-0.0059055118110236
4757,151,72,0.277,0.344,0.413,0.757,0.136,0.1172638436482084
4758,181,48,0.284,0.313,0.38,0.693,0.096,0.0697329376854599
4759,168,67,0.271,0.328,0.331,0.659,0.06,0.0272206303724928
4760,139,66,0.303,0.385,0.445,0.831,0.142,0.0466417910447761
4761,174,106,0.279,0.362,0.457,0.819,0.178,0.0365168539325842
4762,114,87,0.256,0.337,0.522,0.859,0.267,-0.0217821782178217
4763,145,74,0.268,0.377,0.455,0.832,0.187,0.0389408099688473
4764,137,36,0.258,0.329,0.399,0.729,0.141,0.0623946037099494
4765,160,62,0.264,0.323,0.405,0.728,0.142,-0.0222222222222222
4766,164,75,0.299,0.348,0.43,0.778,0.131,0.0384615384615384
4767,142,54,0.297,0.335,0.439,0.775,0.142,0.0077972709551656
4768,135,63,0.246,0.341,0.423,0.763,0.177,-0.0205047318611987
4769,123,79,0.235,0.287,0.417,0.704,0.182,0.0103626943005181
4770,127,80,0.24,0.294,0.442,0.737,0.202,-0.0209059233449477
4771,158,73,0.284,0.332,0.396,0.728,0.112,0.0621931260229132
4772,145,100,0.234,0.294,0.453,0.747,0.219,-0.0486725663716814
4773,138,50,0.263,0.316,0.36,0.676,0.097,-0.0417391304347826
4774,134,67,0.288,0.357,0.497,0.854,0.209,0.0268714011516314
4775,144,79,0.25,0.307,0.432,0.739,0.182,-0.0424528301886792
4776,123,64,0.242,0.299,0.402,0.7,0.159,0.0053380782918149
4777,167,80,0.277,0.336,0.449,0.785,0.171,0.0106544901065449
4778,149,54,0.271,0.301,0.382,0.683,0.111,0.0899830220713073
4779,136,35,0.262,0.297,0.342,0.639,0.081,0.0342342342342342
4780,168,82,0.289,0.374,0.412,0.787,0.124,0.0029940119760479
4781,142,52,0.234,0.259,0.3,0.559,0.066,0.0015576323987538
4782,182,83,0.301,0.355,0.43,0.785,0.129,0.0838323353293413
4783,121,52,0.254,0.309,0.392,0.701,0.138,-0.0593869731800766
4784,131,77,0.241,0.286,0.403,0.69,0.162,0.0101867572156196
4785,108,50,0.238,0.334,0.412,0.746,0.174,-0.0518234165067178
4786,107,60,0.232,0.299,0.437,0.736,0.206,-0.0173745173745173
4787,172,59,0.271,0.329,0.356,0.685,0.085,0.0671428571428571
4788,113,82,0.223,0.32,0.451,0.77,0.227,-0.1589743589743589
4789,177,52,0.283,0.316,0.363,0.678,0.08,0.025297619047619
4790,115,86,0.219,0.32,0.442,0.762,0.223,-0.1317957166392092
4791,110,42,0.233,0.287,0.364,0.651,0.131,-0.0058365758754863
4792,137,70,0.272,0.297,0.425,0.722,0.153,0.0264650283553875
4793,120,55,0.247,0.314,0.396,0.71,0.148,-0.0130111524163568
4794,114,54,0.244,0.313,0.355,0.669,0.111,-0.0096153846153846
4796,200,97,0.327,0.385,0.506,0.89,0.178,0.1553254437869822
4797,158,103,0.286,0.403,0.524,0.928,0.239,0.0995542347696879
4798,178,77,0.324,0.388,0.492,0.879,0.168,0.0944625407166123
4799,155,98,0.255,0.342,0.456,0.798,0.201,0.0359712230215827
4800,187,82,0.314,0.382,0.454,0.836,0.139,0.0932330827067669
4801,150,74,0.266,0.351,0.432,0.783,0.165,0.0233281493001555
4802,176,107,0.317,0.383,0.581,0.964,0.264,0.0353697749196141
4803,191,109,0.313,0.371,0.524,0.895,0.211,0.0905109489051095
4804,225,59,0.341,0.377,0.453,0.83,0.112,0.1258840169731258
4805,158,96,0.268,0.334,0.454,0.788,0.186,0.0137614678899082
4806,135,74,0.278,0.313,0.472,0.785,0.194,-0.0193050193050193
4807,181,96,0.281,0.311,0.469,0.78,0.188,0.0234604105571847
4808,155,52,0.272,0.354,0.395,0.749,0.123,0.0703363914373088
4809,181,75,0.293,0.347,0.397,0.744,0.104,0.029673590504451
4810,188,103,0.335,0.409,0.565,0.974,0.23,0.1716068642745709
4811,145,71,0.242,0.345,0.416,0.762,0.174,0.0565770862800565
4812,188,92,0.275,0.307,0.42,0.727,0.145,0.1129476584022038
4813,164,68,0.278,0.321,0.379,0.7,0.1,0.0873634945397816
4814,166,108,0.271,0.333,0.525,0.859,0.254,0.0309734513274336
4815,175,51,0.287,0.328,0.398,0.726,0.111,0.1022900763358778
4816,153,53,0.278,0.337,0.376,0.712,0.098,0.0607553366174055
4817,128,98,0.268,0.354,0.547,0.901,0.279,0.1033210332103321
4818,146,35,0.3,0.362,0.401,0.763,0.101,0.0557620817843866
4819,115,75,0.232,0.286,0.406,0.692,0.174,0.0353159851301115
4820,156,70,0.271,0.328,0.419,0.747,0.148,0.0409448818897637
4821,158,91,0.253,0.32,0.404,0.724,0.151,-0.0014285714285714
4822,146,40,0.274,0.325,0.364,0.689,0.09,-0.0325900514579759
4823,165,50,0.285,0.317,0.377,0.694,0.092,0.0532258064516129
